round,benchmark,pass,scheduler_class,blocking_reasons,incident_pairs,safe_edge_count,total_edge_count,safe_edge_ratio
6,BenchmarkGame_nsieve-bits,gvn,decision_required,order_sensitive,"early-cse,gvn:likely_independent;gvn,indvars:order_sensitive;gvn,instcombine:likely_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",4,8,0.5
6,BenchmarkGame_nsieve-bits,indvars,decision_required,order_sensitive,"early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:likely_independent;indvars,loop-rotate:likely_independent;indvars,loop-simplify:likely_independent;indvars,loop-unroll:likely_independent;indvars,simplifycfg:order_sensitive",4,8,0.5
6,BenchmarkGame_nsieve-bits,instcombine,decision_required,order_sensitive,"early-cse,instcombine:likely_independent;gvn,instcombine:likely_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,simplifycfg:confirmed_independent",4,8,0.5
6,BenchmarkGame_nsieve-bits,licm,decision_required,order_sensitive,"early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:likely_independent;instcombine,licm:order_sensitive;licm,loop-rotate:likely_independent;licm,loop-simplify:likely_independent;licm,loop-unroll:likely_independent;licm,simplifycfg:order_sensitive",4,8,0.5
6,BenchmarkGame_nsieve-bits,loop-rotate,decision_required,order_sensitive,"early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:likely_independent;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",4,8,0.5
6,BenchmarkGame_nsieve-bits,loop-simplify,decision_required,order_sensitive,"early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:likely_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-simplify,loop-unroll:likely_independent;loop-simplify,simplifycfg:order_sensitive",7,8,0.875
6,BenchmarkGame_nsieve-bits,loop-unroll,decision_required,order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:likely_independent;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:likely_independent;loop-unroll,simplifycfg:order_sensitive",4,8,0.5
6,BenchmarkGame_nsieve-bits,simplifycfg,decision_required,order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive",3,8,0.375
7,BenchmarkGame_nsieve-bits,early-cse,decision_required,order_sensitive,"early-cse,gvn:likely_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:likely_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,simplifycfg:confirmed_independent",4,8,0.5
7,BenchmarkGame_nsieve-bits,gvn,decision_required,order_sensitive,"early-cse,gvn:likely_independent;gvn,indvars:order_sensitive;gvn,instcombine:likely_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",4,8,0.5
7,BenchmarkGame_nsieve-bits,indvars,decision_required,order_sensitive,"early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:likely_independent;indvars,loop-rotate:likely_independent;indvars,loop-simplify:likely_independent;indvars,loop-unroll:likely_independent;indvars,simplifycfg:order_sensitive",4,8,0.5
7,BenchmarkGame_nsieve-bits,instcombine,decision_required,order_sensitive,"early-cse,instcombine:likely_independent;gvn,instcombine:likely_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,simplifycfg:confirmed_independent",4,8,0.5
7,BenchmarkGame_nsieve-bits,licm,decision_required,order_sensitive,"early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:likely_independent;instcombine,licm:order_sensitive;licm,loop-rotate:likely_independent;licm,loop-simplify:likely_independent;licm,loop-unroll:likely_independent;licm,simplifycfg:order_sensitive",4,8,0.5
7,BenchmarkGame_nsieve-bits,loop-rotate,decision_required,order_sensitive,"early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:likely_independent;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",4,8,0.5
7,BenchmarkGame_nsieve-bits,loop-simplify,decision_required,order_sensitive,"early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:likely_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:likely_independent;loop-rotate,loop-simplify:likely_independent;loop-simplify,loop-unroll:likely_independent;loop-simplify,simplifycfg:order_sensitive",7,8,0.875
7,BenchmarkGame_nsieve-bits,loop-unroll,decision_required,order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:likely_independent;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:likely_independent;loop-unroll,simplifycfg:order_sensitive",4,8,0.5
7,BenchmarkGame_nsieve-bits,simplifycfg,decision_required,order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive",3,8,0.375
8,BenchmarkGame_nsieve-bits,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,simplifycfg:confirmed_independent",4,8,0.5
8,BenchmarkGame_nsieve-bits,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",4,8,0.5
8,BenchmarkGame_nsieve-bits,indvars,decision_required,order_sensitive,"early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:likely_independent;indvars,loop-rotate:likely_independent;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:likely_independent;indvars,simplifycfg:order_sensitive",4,8,0.5
8,BenchmarkGame_nsieve-bits,instcombine,decision_required,order_sensitive,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,simplifycfg:confirmed_independent",4,8,0.5
8,BenchmarkGame_nsieve-bits,licm,decision_required,order_sensitive,"early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:likely_independent;instcombine,licm:order_sensitive;licm,loop-rotate:likely_independent;licm,loop-simplify:confirmed_independent;licm,loop-unroll:likely_independent;licm,simplifycfg:order_sensitive",4,8,0.5
8,BenchmarkGame_nsieve-bits,loop-rotate,decision_required,order_sensitive,"early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:likely_independent;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:likely_independent;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",4,8,0.5
8,BenchmarkGame_nsieve-bits,loop-simplify,decision_required,order_sensitive,"early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",7,8,0.875
8,BenchmarkGame_nsieve-bits,loop-unroll,decision_required,order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:likely_independent;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",4,8,0.5
8,BenchmarkGame_nsieve-bits,simplifycfg,decision_required,order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive",3,8,0.375
9,BenchmarkGame_nsieve-bits,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,simplifycfg:confirmed_independent",4,8,0.5
9,BenchmarkGame_nsieve-bits,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",4,8,0.5
9,BenchmarkGame_nsieve-bits,indvars,decision_required,order_sensitive,"early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:likely_independent;indvars,loop-rotate:likely_independent;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:likely_independent;indvars,simplifycfg:order_sensitive",4,8,0.5
9,BenchmarkGame_nsieve-bits,instcombine,decision_required,order_sensitive,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,simplifycfg:confirmed_independent",4,8,0.5
9,BenchmarkGame_nsieve-bits,licm,decision_required,order_sensitive,"early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:likely_independent;instcombine,licm:order_sensitive;licm,loop-rotate:likely_independent;licm,loop-simplify:confirmed_independent;licm,loop-unroll:likely_independent;licm,simplifycfg:order_sensitive",4,8,0.5
9,BenchmarkGame_nsieve-bits,loop-rotate,decision_required,order_sensitive,"early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:likely_independent;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:likely_independent;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",4,8,0.5
9,BenchmarkGame_nsieve-bits,loop-simplify,decision_required,order_sensitive,"early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",7,8,0.875
9,BenchmarkGame_nsieve-bits,loop-unroll,decision_required,order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:likely_independent;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",4,8,0.5
9,BenchmarkGame_nsieve-bits,simplifycfg,decision_required,order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive",3,8,0.375
10,BenchmarkGame_nsieve-bits,early-cse,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;early-cse,indvars:order_sensitive;early-cse,instcombine:confirmed_independent;early-cse,licm:order_sensitive;early-cse,loop-rotate:order_sensitive;early-cse,loop-simplify:confirmed_independent;early-cse,loop-unroll:order_sensitive;early-cse,simplifycfg:confirmed_independent",4,8,0.5
10,BenchmarkGame_nsieve-bits,gvn,decision_required,order_sensitive,"early-cse,gvn:confirmed_independent;gvn,indvars:order_sensitive;gvn,instcombine:confirmed_independent;gvn,licm:order_sensitive;gvn,loop-rotate:order_sensitive;gvn,loop-simplify:confirmed_independent;gvn,loop-unroll:order_sensitive;gvn,simplifycfg:confirmed_independent",4,8,0.5
10,BenchmarkGame_nsieve-bits,indvars,decision_required,order_sensitive,"early-cse,indvars:order_sensitive;gvn,indvars:order_sensitive;indvars,instcombine:order_sensitive;indvars,licm:likely_independent;indvars,loop-rotate:likely_independent;indvars,loop-simplify:confirmed_independent;indvars,loop-unroll:likely_independent;indvars,simplifycfg:order_sensitive",4,8,0.5
10,BenchmarkGame_nsieve-bits,instcombine,decision_required,order_sensitive,"early-cse,instcombine:confirmed_independent;gvn,instcombine:confirmed_independent;indvars,instcombine:order_sensitive;instcombine,licm:order_sensitive;instcombine,loop-rotate:order_sensitive;instcombine,loop-simplify:confirmed_independent;instcombine,loop-unroll:order_sensitive;instcombine,simplifycfg:confirmed_independent",4,8,0.5
10,BenchmarkGame_nsieve-bits,licm,decision_required,order_sensitive,"early-cse,licm:order_sensitive;gvn,licm:order_sensitive;indvars,licm:likely_independent;instcombine,licm:order_sensitive;licm,loop-rotate:likely_independent;licm,loop-simplify:confirmed_independent;licm,loop-unroll:likely_independent;licm,simplifycfg:order_sensitive",4,8,0.5
10,BenchmarkGame_nsieve-bits,loop-rotate,decision_required,order_sensitive,"early-cse,loop-rotate:order_sensitive;gvn,loop-rotate:order_sensitive;indvars,loop-rotate:likely_independent;instcombine,loop-rotate:order_sensitive;licm,loop-rotate:likely_independent;loop-rotate,loop-simplify:confirmed_independent;loop-rotate,loop-unroll:likely_independent;loop-rotate,simplifycfg:order_sensitive",4,8,0.5
10,BenchmarkGame_nsieve-bits,loop-simplify,decision_required,order_sensitive,"early-cse,loop-simplify:confirmed_independent;gvn,loop-simplify:confirmed_independent;indvars,loop-simplify:confirmed_independent;instcombine,loop-simplify:confirmed_independent;licm,loop-simplify:confirmed_independent;loop-rotate,loop-simplify:confirmed_independent;loop-simplify,loop-unroll:confirmed_independent;loop-simplify,simplifycfg:order_sensitive",7,8,0.875
10,BenchmarkGame_nsieve-bits,loop-unroll,decision_required,order_sensitive,"early-cse,loop-unroll:order_sensitive;gvn,loop-unroll:order_sensitive;indvars,loop-unroll:likely_independent;instcombine,loop-unroll:order_sensitive;licm,loop-unroll:likely_independent;loop-rotate,loop-unroll:likely_independent;loop-simplify,loop-unroll:confirmed_independent;loop-unroll,simplifycfg:order_sensitive",4,8,0.5
10,BenchmarkGame_nsieve-bits,simplifycfg,decision_required,order_sensitive,"early-cse,simplifycfg:confirmed_independent;gvn,simplifycfg:confirmed_independent;indvars,simplifycfg:order_sensitive;instcombine,simplifycfg:confirmed_independent;licm,simplifycfg:order_sensitive;loop-rotate,simplifycfg:order_sensitive;loop-simplify,simplifycfg:order_sensitive;loop-unroll,simplifycfg:order_sensitive",3,8,0.375
